CustomerID,Recency,Frequency,Monetary,Cluster
18105,38,1,113.48000000000002,0
18106,330,1,340.3,2
18108,254,1,271.0,2
18109,2,26,3955.18,1
18110,20,1,198.8,0
18112,12,2,352.69,0
18114,290,1,220.1,2
18116,68,8,1358.65,3
18117,26,1,315.65,0
18118,11,26,5421.28,1
18119,368,1,124.60000000000001,2
18120,214,1,111.15,2
18121,149,2,483.54,2
18122,8,6,1753.11,1
18123,24,2,411.24,0
18125,30,4,1090.95,3
18126,61,1,200.92,2
18127,19,3,347.08,0
18129,243,1,112.55000000000001,2
18130,15,3,1059.39,3
18135,29,4,90.05,0
18136,63,3,614.53,3
18138,295,1,104.95,2
18139,18,6,2300.7,1
18142,216,1,105.6,2
18143,117,2,1000.16,3
18144,31,9,420.75,3
18145,13,4,2816.55,1
18146,141,2,160.35,2
18147,46,2,139.74,0
18149,51,3,245.0,0
18150,32,3,566.58,3
18151,135,2,653.35,3
18154,3,2,399.19,0
18155,75,3,371.62,3
18156,13,2,675.64,0
18158,9,2,453.4,0
18159,301,1,354.95,2
18160,57,2,638.0600000000001,3
18161,15,5,1460.96,1
18164,37,1,399.65,0
18165,177,1,78.66,2
18167,23,3,465.00000000000006,0
18168,176,6,1080.74,3
18169,61,1,151.65,2
18170,33,3,587.4100000000001,3
18171,59,5,930.84,3
18172,31,14,2706.34,1
18173,87,4,235.96000000000004,3
18176,358,1,476.35,2
18177,31,6,987.27,3
18178,129,4,1590.81,3
18179,9,5,1430.89,1
18180,5,6,1843.75,1
18181,24,1,366.85,0
18183,227,2,590.47,2
18185,249,1,304.25,2
18188,15,3,1291.0,3
18189,78,2,1090.24,3
18190,192,2,284.46000000000004,2
18191,262,1,167.0,2
18192,72,1,785.1700000000001,3
18193,165,1,243.76,2
18194,82,1,26.0,2
18196,95,2,686.63,3
18198,4,17,1903.46,1
18200,106,1,150.35,2
18202,200,3,1306.39,3
18203,157,1,106.42,2
18204,71,3,1742.08,3
18205,36,2,477.76,0
18209,29,1,139.10000000000002,0
18210,2,6,2365.88,1
18211,26,5,512.77,3
18212,326,1,216.07,2
18213,237,1,232.48000000000002,2
18215,89,1,248.94,2
18216,31,1,481.75,0
18217,29,2,575.27,0
18218,211,2,304.32,2
18219,3,10,2019.77,1
18221,22,5,1002.01,3
18222,93,1,310.88,2
18223,5,14,4852.38,1
18224,264,1,158.95000000000002,2
18225,3,12,3727.7400000000002,1
18226,44,11,3969.79,1
18227,218,1,93.75,2
18228,57,2,572.75,3
18229,12,19,2527.62,1
18230,9,7,1411.9,1
18231,192,5,1699.17,3
18232,82,4,592.97,3
18235,72,3,1560.14,3
18236,30,6,837.69,3
18237,3,5,987.1,1
18239,219,5,1463.81,3
18240,46,1,54.18000000000001,2
18241,10,17,1854.89,1
18242,72,4,1063.81,3
18245,7,7,2527.26,1
18246,233,1,29.5,2
18248,123,2,724.12,3
18249,17,1,95.34,0
18250,310,1,349.27,2
18252,51,2,478.37,3
18255,89,1,103.30000000000001,2
18257,39,8,2004.93,1
18259,85,2,339.1,2
18260,173,6,2120.9,3
18261,43,2,324.24,0
18262,140,1,149.48,2
18263,26,3,1131.96,3
18265,72,2,801.51,3
18268,134,1,25.5,2
18269,366,1,129.0,2
18270,38,2,229.95000000000002,0
18272,3,6,2921.08,1
18274,30,1,175.92,0
18276,44,1,236.86,0
18277,58,1,110.38,2
18278,74,1,173.9,2
18280,278,1,180.60000000000002,2
18281,181,1,80.82,2
18282,8,2,178.05,0
18283,4,16,2045.53,1
18287,43,3,1028.9,3
